AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle,IRSI,DrivingAggressiveness,FuelEfficiencyScore,RoadCategory
"-1,6000366",0.11732851230575016,29.08574902,"33,56252312","-0,67553901",0.440295358649789,"63,52941132",72,101,1103,"9,93999958",15,0.26547231270358307,12.2938242,0.0,0.5,1.0,22.069373938657915,42.30495483822157,2.187914371547053,Good
"-1,8999634",0.11191335032142154,29.07824302,"33,78992692","-0,67553997",0.43291139240506327,"41,5686264",72,103,1214,"13,06000042",16,0.2894951140065146,12.36770439,0.0,0.5,1.0,22.468602534951614,41.79298970905939,2.1752607756461617,Good
-2,0.14079419636205004,29.10076098,"33,23113003","3,60287761",0.4172995780590717,"43,13725662",72,105,1357,"11,25",16,0.30374592833876224,12.43503284,0.0,0.5,1.0,23.186831512205995,42.32375097684487,2.16603571621787,Good
"-2,1999512",0.15523465381129783,29.10076098,"33,23113003","1,8014431",0.4,"35,68627548",72,106,1471,"12,39000034",16,0.30211726384364823,12.50748444,0.0,0.5,1.0,23.370865084042432,42.20938615245192,2.154417508993999,Good
"-2,5999756",0.1714801321490365,29.09325496,"33,34531917","2,02661896",0.41561181434599154,"31,76470566",72,107,1583,"12,02000046",16,0.36726384364820847,12.55423832,0.0,0.5,1.0,24.917478855199718,43.483677859801126,2.146432302069778,Good
"-3,2000122",0.17509025031897207,29.02945399,"34,03370328","0,45036125",0.4073839662447257,"28,23529434",72,107,1709,"12,77000046",16,0.3481270358306189,12.60002518,0.0,0.5,1.0,24.58889447139696,43.298968662547914,2.134514723744063,Good
"-3,2000122",0.18953067722707045,28.94313499,"34,51700036","1,80143929",0.3867088607594936,"13,72549057",72,109,1789,"11,97999954",17,0.3754071661237785,12.64596558,0.0,0.5,1.0,25.351103480881626,43.04958151946256,2.121003077453168,Good
"-3,2999878",0.20397108882451387,28.87933396,"34,71837799","1,80143738",0.3668776371308017,"13,72549057",72,105,1711,"14,97000027",16,0.3513843648208469,12.70257187,0.0,0.5,1.0,25.087253628784644,42.83394903821262,2.1075849288721886,Good
"-3,0999756",0.19675088302579216,28.76674399,"34,92464008","-0,90071869",0.39578059071729954,"9,8039217",72,105,1619,"10,86999989",17,0.4214169381107492,12.76085567,0.0,0.5,1.0,26.379602007601864,43.70125894972367,2.090476397678837,Good
"-2,7999878",0.18592055905713487,28.66165999,"35,43078375","-1,35107994",0.37278481012658227,"18,03921509",72,103,1588,"10,26000023",16,0.44218241042345274,12.82384777,0.0,0.5,1.0,26.632456594326076,42.34821476734869,2.0733489305488786,Good
"-1,5",0.17870035325841319,28.56032901,"36,10641993","-0,90071869",0.3719409282700422,"24,31372643",72,102,1549,"9,989999771",15,0.4580618892508143,12.88741302,0.0,0.5,1.0,26.84174308389248,42.02565126113822,2.056562224286752,Good
"-0,5",0.1768952865181179,28.47400997,"36,78409049","-0,22518158",0.3628691983122363,"36,47058868",72,102,1580,"12,21000004",16,0.4181596091205212,12.96113873,0.0,0.5,1.0,26.016621480182195,41.59057939321417,2.0395191624888325,Good
"0,0999756",0.18050540468805348,28.387691,"37,36753914","0,45036125",0.3512658227848101,"27,45098114",72,106,1644,"12,47999954",16,0.4372964169381107,12.99392223,0.0,0.5,1.0,26.453509409083015,41.270849098914546,2.028572871381464,Good
"0,2999878",0.19133572865671075,28.31263102,"37,70787107","1,35107994",0.3464135021097047,"23,92156982",73,108,1722,"11,65999985",16,0.42630293159609123,13.04398537,0.0,0.5,1.0,26.396094561772486,41.509969230656615,2.015996903591192,Good
1,0.19675088302579216,28.241324,"37,93892732","0,67553902",0.30021097046413503,"28,23529434",73,106,1754,"11,48999977",16,0.43892508143322473,13.06855679,0.0,0.5,1.0,26.729764874051376,39.878474139597095,2.007407328381691,Good
1,0.20216605262536805,28.17377,"38,07093482","0,67554092",0.2890295358649789,"28,23529434",73,107,1801,"13,30000019",16,0.5136807817589577,13.09977627,0.0,0.5,1.0,28.306106424559673,39.64782353961388,1.9981714220490963,Good
1,0.20577615556480913,28.11747502,"38,16095956","0,45035935",0.26371308016877637,"28,62745094",73,109,1886,"12,85000038",17,0.5517100977198697,13.1260643,0.0,0.5,1.0,29.120844287869534,38.77956942934342,1.9904677214303776,Good
"1,2999878",0.2129963765940253,28.09495702,"38,20032117","0,90072059",0.25316455696202533,"23,13725471",73,109,1913,"13,30000019",16,0.5850977198697068,13.15145969,0.0,0.5,1.0,29.896900046304513,38.646437342242024,1.985304529387385,Good
"1,2999878",0.21841154627376166,28.07994504,"38,21223848","0,67554093",0.24472573839662448,"21,56862831",73,109,1947,"13,22999954",16,0.6376221498371335,13.20186806,0.0,0.5,1.0,31.028616190849096,38.525491386815446,1.9772008105812522,Moderate
"0,3999634",0.2220216338223873,28.09495702,"38,18657037","0,45035743",0.26582278481012656,"21,17647171",73,109,1948,"13,81000042",16,0.6473941368078175,13.23314285,0.0,0.5,1.0,31.278207243492158,39.513776745300554,1.97391098481106,Moderate
"0,1999512",0.22382670056268256,28.11747502,"38,14720876","0,22518158",0.28270042194092826,"18,03921509",73,109,1973,"13,5",16,0.6917752442996743,13.3016777,0.0,0.5,1.0,32.19290539443372,40.26108490014443,1.966026336896125,Moderate
"0,0999756",0.2220216338223873,28.12122798,"38,14312653","-0,22518158",0.30506329113924047,"17,25490189",73,108,1935,"13,21000004",16,0.6600162866449512,13.37699032,0.0,0.5,1.0,31.53065024023483,41.08339699846512,1.9559885173519405,Moderate
"0,2000122",0.220216597703402,28.12122798,"38,14312653","-0,22517776",0.3248945147679325,"20,3921566",73,108,1934,"13,35000038",16,0.6616449511400652,13.41246605,0.0,0.5,1.0,31.536147988352337,41.804444498853385,1.9511739269630404,Moderate
"0,2000122",0.21841154627376166,28.128734,"38,12628178","-0,22517967",0.3331223628691983,"20,3921566",73,108,1933,"12,93999958",16,0.6791530944625407,13.43926144,0.0,0.5,1.0,31.85923508335724,42.0613563657184,1.9480729064214521,Moderate
"0,2999878",0.2220216338223873,28.16626401,"38,00596224","0,45035743",0.35780590717299576,"16,86274529",74,107,1905,"17,02000046",16,0.6742671009771987,13.48300552,0.0,0.5,1.0,31.81566652687978,43.193101639815325,1.9447803131127992,Moderate
"0,5",0.2148014280236656,28.15125203,"38,03380757","-0,90071869",0.3909282700421941,"1,176470637",74,107,1762,"17,95999908",18,0.6901465798045603,13.5293808,0.0,0.5,1.0,32.02495301644619,44.229187922634395,1.937539694052206,Moderate
"0,4000244",0.19855593445543246,28.083698,"38,21531803","-2,02662086",0.4196202531645569,"5,882352829",74,108,1632,"11,51000023",16,0.6490228013029316,13.56280899,0.0,0.5,1.0,30.95879504289012,44.72704750479958,1.92845336495758,Moderate
"0,1000366",0.1768952865181179,27.98987301,"38,81727323","-2,70215988",0.44282700421940924,"13,33333397",74,104,1549,"10,06999969",15,0.6807817589576547,13.62114048,0.0,0.5,1.0,31.269064476924864,44.78889162950109,1.914342663507464,Moderate
"-0,0999756",0.17328519888933175,27.86602407,"39,47099394","-0,45035744",0.42383966244725735,"18,8235302",74,102,1573,"9,729999542",15,0.6693811074918568,13.70752048,0.0,0.5,1.0,30.98690013317711,43.88499445346356,1.8946785835106315,Moderate
0,0.1768952865181179,27.73842203,"39,96579317","0,45035744",0.42468354430379746,"25,88235283",74,102,1623,"10,44999981",15,0.6901465798045603,13.74204159,0.0,0.5,1.0,31.45636089386298,44.063153232876616,1.8815862009788293,Moderate
"0,3000488",0.1660649777799551,27.58079607,"40,6756774","-1,35107804",0.4181434599156118,"28,23529434",74,103,1697,"11,77999973",15,0.7300488599348535,13.79580879,0.0,0.5,1.0,32.091951865396396,43.36833750782268,1.8640951948933642,Moderate
"-0,1000366",0.19314078008635108,27.49072407,"40,81112265","3,3776989",0.42953586497890295,"25,09803963",74,105,1772,"12,02000046",16,0.7776872964169381,13.81831932,0.0,0.5,1.0,33.45085762963403,44.90706580261016,1.8551850231015266,Moderate
"-0,1000366",0.20397108882451387,27.39314609,"40,6264042","1,35107804",0.4172995780590717,"22,35294151",74,106,1846,"11,77999973",16,0.7760586319218241,13.80235004,0.0,0.5,1.0,33.58073897080419,44.85082667534343,1.8505943999416459,Moderate
"-0,0999756",0.2093862737347447,27.29932106,"40,32309864","0,67554283",0.4008438818565401,"14,90196133",74,105,1872,"12,56000042",16,0.7744299674267101,13.78696823,0.0,0.5,1.0,33.62939345455538,44.409206223651395,1.846174322915956,Moderate
"0,5",0.211191325164385,27.22050808,"40,09058144","0,22517967",0.4550632911392405,"14,90196133",74,105,1869,"12,5",16,0.7903094462540716,13.78966618,0.0,0.5,1.0,33.974058802547205,46.65018465214502,1.8405086192418711,Moderate
"0,6999512",0.220216597703402,27.15670714,"39,80543917","1,12590027",0.4345991561181434,"15,68627453",74,105,1850,"12,60999966",16,0.744299674267101,13.7843008,0.0,0.5,1.0,33.189242450893055,46.19263015286182,1.83686110742552,Moderate
1,0.2129963765940253,27.06663515,"39,40941645","-0,9007206",0.4468354430379747,"15,29411793",74,105,1874,"12,72000027",16,0.6852605863192183,13.80081081,0.0,0.5,1.0,31.900157375294746,46.39327278528,1.8287265135307813,Moderate
"1,4000244",0.2075812222249439,26.96155121,"38,97466269","-0,67553902",0.45189873417721516,"14,50980377",74,105,1929,"13,07999992",16,0.6840390879478827,13.77808762,0.0,0.5,1.0,31.794500092331813,46.37919825608636,1.8244276190047382,Moderate
"1,6000366",0.2166064795334664,26.88273816,"38,57971388","1,12589837",0.4550632911392405,"12,54901981",74,105,1922,"13,53999996",16,0.6551302931596091,13.75399399,0.0,0.5,1.0,31.35170305619418,46.86679082690828,1.822065142375729,Moderate
"1,3999634",0.2166064795334664,26.76264215,"37,65107715",0,0.44451476793248945,"12,94117641",74,105,1880,"13,13000011",16,0.6726384364820848,13.72761726,0.0,0.5,1.0,31.70186592264369,46.44484989863823,1.817173930958062,Moderate
"1,4000244",0.211191325164385,26.60126313,"36,17225088","-0,67553902",0.44852320675105484,"15,68627453",74,106,1887,"12,60000038",16,0.6074918566775245,13.70507813,0.0,0.5,1.0,30.317707011016264,46.38858127661759,1.808984821082348,Moderate
"0,9000244",0.2129963765940253,26.45114309,"34,78342048","0,22517967",0.44367088607594934,"12,15686321",74,105,1861,"12,89999962",16,0.620114006514658,13.68299675,0.0,0.5,1.0,30.59722577920354,46.26669050679899,1.801481233045972,Moderate
"0,2999878",0.211191325164385,26.28976407,"33,20235134","-0,22517967",0.4609704641350211,"11,37254906",74,104,1801,"18,18000031",16,0.6026058631921825,13.68263054,0.0,0.5,1.0,30.219987141309424,46.886471571976244,1.790535013353268,Moderate
"-0,4000244",0.20036100119572775,26.09085507,"31,27181202","-1,35107994",0.48481012658227846,"0,784313738",74,106,1670,"16,37000084",18,0.5675895765472313,13.71567631,0.0,0.5,1.0,29.357206548880537,47.40684511112025,1.7729973478874381,Good
"-0,8999634",0.18772561048677522,25.85066307,"28,99834869","-1,57626152",0.4823417721518987,"5,09803915",75,107,1526,"15,47999954",18,0.5647394136807817,13.73016834,0.0,0.5,1.0,29.110672430917262,46.80269530554696,1.7549468867780773,Good
-1,0.1714801321490365,25.55792909,"26,33705564","-2,02661896",0.47573839662447254,"14,50980377",75,106,1456,"9,539999962",16,0.5757328990228013,13.72063637,0.0,0.5,1.0,29.086859962691573,45.88874115094036,1.7361972979704816,Good
"-1,3000488",0.16425991103965987,25.24643006,"23,52775476","-0,9007206",0.46582278481012657,"18,03921509",75,102,1437,"8,859999657",15,0.5757328990228013,13.70346546,0.0,0.5,1.0,28.978556646050922,45.20330783399146,1.7170394373137121,Good
-2,0.15884474144008395,24.96495506,"21,72189011","-0,67554092",0.45590717299578054,"26,66666794",75,101,1402,"9,369999886",14,0.5692182410423453,13.70624352,0.0,0.5,1.0,28.767035942448167,44.59007657743459,1.6975752527182415,Good
"-2,2999878",0.17328519888933175,24.72851602,"19,86385603","1,8014431",0.4362869198312236,"33,72549057",75,101,1421,"9,729999542",15,0.5598534201954397,13.71713638,0.0,0.5,1.0,28.79634638724877,44.382884748822214,1.6802532355142856,Good
"-1,7999878",0.16787001397910095,24.44704102,"17,1169216","-0,67554283",0.44282700421940924,"28,62745094",75,103,1505,"11,13000011",15,0.5533387622149837,13.73866558,0.0,0.5,1.0,28.584825453986184,44.42788072794041,1.6587011142429355,Good
"-1,7999878",0.17328519888933175,24.22186112,"15,267442","0,67554283",0.42869198312236284,"24,31372643",75,104,1591,"10,81000042",15,0.5120928338762215,13.77300358,0.0,0.5,1.0,27.84113466086441,44.07908728046779,1.6396030088825038,Good
"-1,5",0.18050540468805348,24.03045815,"13,65812736","0,90071869",0.4122362869198312,"22,35294151",75,103,1646,"10,39999962",15,0.5105048859934853,13.80201435,0.0,0.5,1.0,27.917678790190507,43.70966766431539,1.6234586443297159,Good
"-1,4000244",0.18772561048677522,23.88409117,"12,51126925","0,90071869",0.4213080168776371,"23,13725471",75,104,1696,"10,75",15,0.5136807817589577,13.82960987,0.0,0.5,1.0,28.089499792480783,44.36134509457649,1.6105677343756044,Good
"-1,1000366",0.19314078008635108,23.7752542,"11,72992408","0,67554092",0.42468354430379746,"23,52941132",75,105,1754,"11,43999958",15,0.5264250814332248,13.85944557,0.0,0.5,1.0,28.425613329959766,44.71297297560594,1.6000095082955372,Good
"-1,2000122",0.19675088302579216,23.7114532,"11,3775745","0,45035935",0.3924050632911392,"24,70588303",75,106,1782,"11,76000023",16,0.5471091205211727,13.89457607,0.0,0.5,1.0,28.893445655810336,43.56623785267726,1.5919522038467795,Good
"-1,0999756",0.20036100119572775,23.66266421,"11,10254441","0,45036125",0.39578059071729954,"24,70588303",75,107,1863,"12,26000023",16,0.5675895765472313,13.92711926,0.0,0.5,1.0,29.357206548880537,43.8456636765211,1.5852130473298034,Good
"-0,7999878",0.20577615556480913,23.66266421,"11,10254441","0,67553902",0.39662447257383965,"22,74509811",75,108,1915,"12,47999954",16,0.629885993485342,13.96073818,0.0,0.5,1.0,30.684362203178978,44.09602512554595,1.581650846723126,Moderate
"-0,5",0.2129963765940253,23.72646521,"11,22746176","0,90072059",0.38586497890295357,"19,6078434",75,108,1954,"12,72000027",16,0.6026058631921825,13.99270916,0.0,0.5,1.0,30.247062912754032,43.95445421987916,1.58253354725918,Moderate
"-0,6000366",0.21841154627376166,23.88784426,"10,7673687","0,67554093",0.3793248945147679,"18,4313736",75,108,1986,"13,18999958",16,0.6172638436482085,14.02476597,0.0,0.5,1.0,30.621450067070594,43.90945763154118,1.5898979263768194,Moderate
"-0,3000488",0.2220216338223873,24.09425925,"9,723525951","0,45035743",0.38270042194092824,"16,47058868",75,108,1986,"13,81000042",16,0.6376221498371335,14.05957603,0.0,0.5,1.0,31.08276750407848,44.18888223053262,1.5999294536580655,Moderate
"-0,2000122",0.2220216338223873,24.31193322,"8,379329064",0,0.38502109704641346,"13,33333397",75,107,1988,"13,35000038",16,0.6616449511400652,14.09515762,0.0,0.5,1.0,31.563223530137112,44.28170923475203,1.610578294842608,Moderate
"-0,2999878",0.2220216338223873,24.54086618,"6,704354147",0,0.38586497890295357,"14,11764717",75,107,1953,"13,38000011",16,0.6681596091205212,14.12878132,0.0,0.5,1.0,31.693516689746232,44.31546450901364,1.6221310666680981,Moderate
"-0,2999878",0.21841154627376166,24.70224524,"5,976951415","-0,45035743",0.3751054852320675,"14,50980377",76,107,1949,"12,93999958",16,0.6775244299674267,14.15888119,0.0,0.5,1.0,31.826661793454956,43.740681260233174,1.6295559632920376,Moderate
"-0,4000244",0.21841154627376166,24.83360024,"5,586415014",0,0.35780590717299576,"9,411765099",76,104,1888,"12,89999962",16,0.6693811074918568,14.18847847,0.0,0.5,1.0,31.66379534394356,43.0486981378703,1.6350288337999666,Moderate
"-0,5999756",0.2148014280236656,24.92367223,"5,442719286","-0,45036126",0.3455696202531645,"3,137254953",76,109,1774,"18,18000031",17,0.6408794788273615,14.23820019,0.0,0.5,1.0,31.039610996902212,42.41484193107321,1.6356047249173198,Moderate
"-0,5",0.20397108882451387,24.98372018,"5,282751899","-1,35108184",0.32827004219409284,0,76,108,1654,"18,04000092",18,0.631514657980456,14.28991508,0.0,0.5,1.0,30.68985949197683,41.289645240744264,1.6339999306261679,Moderate
"-0,4000244",0.18953067722707045,24.98372018,"5,282751899","-1,80143738",0.34135021097046414,0,76,107,1654,"16,31999969",17,0.6074918566775245,14.34182072,0.0,0.5,1.0,29.992797291956546,41.23523552790139,1.6284716550904919,Good
"-0,5",0.17509025031897207,24.92367223,"5,442719286","-1,80143929",0.35632911392405064,0,76,104,1224,"13,71000004",17,0.5899837133550488,14.39429951,0.0,0.5,1.0,29.426028021885557,41.25677456972091,1.619019573694133,Good
"-0,3999634",0.14981948421172198,24.82609425,"6,089235461","-3,15252113",0.4090717299578059,"19,2156868",76,103,1224,"12,14000034",15,0.5631107491856677,14.44555092,0.0,0.5,1.0,28.509507246889186,42.35564856678111,1.6073297986317474,Good
"-0,5",0.11552346079594936,24.67972727,"7,86063752","-4,2784195",0.44451476793248945,"22,35294151",76,101,863,"5,050000191",13,0.5248371335504886,14.46954155,0.0,0.5,1.0,27.229594582949012,42.40152914913756,1.5953754796308104,Good
"-0,3999634",0.06498194385202387,24.44328826,"12,36268847","-6,305040355",0.4723628691983122,"25,88235283",76,100,863,"6,800000191",12,0.5136807817589577,14.54289341,0.0,0.5,1.0,26.24834479295951,41.49379252201345,1.5726343619054646,Good
"-0,2999878",0.014440432607509721,24.10551829,"20,84004893","-6,305039644",0.48396624472573835,"25,09803963",76,100,846,"5,619999886",13,0.5136807817589577,14.54289341,0.0,0.5,1.0,25.4902221242918,39.936267093329924,1.5509028888077538,Good
"-0,1999512",0.0,23.7302183,"30,50284201","-1,801440001",0.48561181434599154,"28,23529434",76,100,804,"6,349999905",13,0.507328990228013,14.54289341,0.0,0.5,0.0,25.14657980456026,19.42447257383966,1.5267568060868535,Good
0,0.0,23.3324003,"39,88603571",0,0.4979746835443038,"26,66666794",76,100,794,"5,809999943",13,0.5105048859934853,14.54289341,0.0,0.5,0.0,25.210097719869708,19.918987341772155,1.5011619577207151,Good
0,0.0,22.92332333,"48,91808304",0,0.5070464135021097,"29,01960754",76,100,803,"5,739999771",14,0.4993892508143323,14.54289341,0.0,0.5,0.0,24.987785016286644,20.281856540084387,1.4748427287837909,Good
"-0,1999512",0.0,22.50298733,"57,55541109",0,0.510337552742616,"27,45098114",76,100,800,"5,289999962",13,0.4818811074918567,14.54289341,0.0,0.5,0.0,24.637622149837135,20.41350210970464,1.4477991154157956,Good
"-0,1999512",0.0,22.07514535,"65,78199172",0,0.5119831223628691,"28,23529434",76,100,818,"5,329999924",14,0.4691775244299674,14.54289341,0.0,0.5,0.0,24.383550488599347,20.479324894514768,1.4202725816672765,Good
"-0,2999878",0.0,21.63229136,"73,49944936",0,0.5161181434599156,"27,84313774",76,100,798,"5,53000021",14,0.4818811074918567,14.54289341,0.0,0.5,0.0,24.637622149837135,20.644725738396623,1.3917802039408054,Good
"-0,0999756",0.0,21.17817835,"80,68691419",0,0.519409282700422,"27,45098114",76,100,801,"5,909999847",14,0.4802931596091205,14.54289341,0.0,0.5,0.0,24.605863192182408,20.77637130801688,1.362563442426644,Good
0,0.0,20.71655939,"87,35187828",0,0.4831645569620253,"50,19607925",76,100,794,"7,960000038",13,0.4929967426710098,14.54289341,0.0,0.5,0.0,24.859934853420196,19.326582278481013,1.3328637624621014,Good
"-0,0999756",0.0,20.2511874,"93,52575269",0,0.4740506329113924,"52,54901886",76,105,1059,"11,15999985",17,0.51685667752443,14.54289341,0.0,0.5,0.0,25.3371335504886,18.962025316455698,1.3029226197337733,Good
"0,0999756",0.05595667514467867,19.90591143,"95,44971739","6,980579853",0.4691983122362869,"30,19607925",76,113,1420,"16,56999969",17,0.507328990228013,14.6278286,0.0,0.5,0.0,25.98592993173044,21.006199495238626,1.2737477444563219,Good
